"Date","Year","Month","Day","Game_Type","Dow","Away_Team","Away_League","Away_Game_Number","Home_Team","Home_League","Home_Game_Number","Away_Score","Home_Score","Home_Away_Winner","Team_Winner","Game_Outs","Day_Night","Completion_Info","Forfeit_Info","Protest_Info","ParkID","Attendance","Game_Length","Away_Line","Home_Line","Away_AB","Away_H","Away_2B","Away_3B","Away_HR","Away_RBI","Away_SAC","Away_SF","Away_HBP","Away_BB","Away_IBB","Away_K","Away_SB","Away_CS","Away_GIDP","Away_CI","Away_LOB","Away_Pitchers","Away_ER","Away_WP","Away_BLK","Away_PO","Away_A","Away_E","Away_PB","Away_DP","Away_TP","Home_AB","Home_H","Home_2B","Home_3B","Home_HR","Home_RBI","Home_SAC","Home_SF","Home_HBP","Home_BB","Home_IBB","Home_K","Home_SB","Home_CS","Home_GIDP","Home_CI","Home_LOB","Home_Pitchers","Home_ER","Home_WP","Home_BLK","Home_PO","Home_A","Home_E","Home_PB","Home_DP","Home_TP","HP_Ump_ID","HP_Ump_Name","X1B_Ump_ID","X1B_Ump_Name","X2B_Ump_ID","X2B_Ump_Name","X3B_Ump_ID","X3B_Ump_Name","LF_Ump_ID","LF_Ump_Name","RF_Ump_ID","RF_Ump_Name","Away_Manage_ID","Away_Manage_Name","Home_Manage_ID","Home_Manage_Name","Winning_Pitcher_ID","Winning_Pitcher_Name","Losing_Pitcher_ID","Losing_Pitcher_Name","Save","Save_Pitcher_ID","Save_Pitcher_Name","GWRBI_ID","GWRBI_Name","Away_SP_ID","Away_SP_Name","Home_SP_ID","Home_SP_Name","Away_Win_Percentage","Away_Playoffs","Away_WS","Away_Win_P_Cat","Team","Home_Win_Percentage","Home_Playoffs","Home_WS","Home_Win_P_Cat","Away_SP_WAR","Home_SP_WAR","Home","MON_win","Opp_Win_Percentage","Opp_Playoffs","Opp_WS","Opp_Win_P_Cat"
20000601,2000,6,1,0,"Thu","MON","NL",50,"CIN","NL",53,9,7,"Away","MON",54,"N",NA,"","","CIN08",23099,186,"301221000","100111300",41,17,4,"0",2,9,1,1,0,5,1,3,0,0,0,0,12,4,7,1,0,27,10,0,0,3,0,40,16,3,0,1,7,0,0,0,2,0,2,1,0,3,0,8,5,9,0,1,27,12,0,0,1,0,"fostm901","Marty Foster","kulpr901","Ron Kulpa","marsr901","Randy Marsh","herna901","Angel Hernandez","","(none)","","(none)","alouf101","Felipe Alou","mckej801","Jack McKeon","vazqj001","Javier Vazquez","villr001","Ron Villone","Save","klins002","Steve Kline","mordm001","Mike Mordecai","vazqj001","Javier Vazquez","villr001","Ron Villone",0.414,0,0,"Bad","Cincinnati Reds",0.525,0,0,"Good",4.7,-0.3,0,1,0.525,0,0,"Good"
20000602,2000,6,2,0,"Fri","BAL","AL",52,"MON","NL",51,3,5,"Home","MON",51,"N",NA,"","","MON02",12654,159,"11001","02010200x",34,9,2,"0",1,2,1,0,0,4,0,5,0,1,0,0,9,4,5,1,0,24,10,0,0,1,0,31,9,2,0,2,5,0,0,0,2,0,8,3,1,1,0,4,3,2,0,0,27,6,1,1,0,0,"wegnm901","Mark Wegner","vanvm901","Mike Vanvleet","willc901","Charlie Williams","reynj901","Jim Reynolds","","(none)","","(none)","hargm001","Mike Hargrove","alouf101","Felipe Alou","pavac001","Carl Pavano","johnj007","Jason Johnson","Save","klins002","Steve Kline","stevl001","Lee Stevens","johnj007","Jason Johnson","pavac001","Carl Pavano",0.457,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",-1.7,2.8,1,1,0.457,0,0,"Bad"
20000603,2000,6,3,0,"Sat","BAL","AL",53,"MON","NL",52,4,7,"Home","MON",51,"N",NA,"","","MON02",13628,176,"2200000","00302011x",35,9,1,"0",3,4,0,0,0,5,0,5,0,0,1,0,9,5,7,0,0,24,9,0,0,2,0,32,12,3,1,3,7,1,0,0,4,0,7,1,1,2,0,6,5,4,0,0,27,11,0,0,1,0,"vanvm901","Mike Vanvleet","willc901","Charlie Williams","reynj901","Jim Reynolds","wegnm901","Mark Wegner","","(none)","","(none)","hargm001","Mike Hargrove","alouf101","Felipe Alou","liraf001","Felipe Lira","rappp001","Pat Rapp","Save","klins002","Steve Kline","blumg001","Geoff Blum","rappp001","Pat Rapp","tuckt001","T.J. Tucker",0.457,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",-0.2,-0.3,1,1,0.457,0,0,"Bad"
20000604,2000,6,4,0,"Sun","BAL","AL",54,"MON","NL",53,0,1,"Home","MON",51,"D",NA,"","","MON02",15181,141,"0","00000001x",28,3,2,"0",0,0,2,0,0,4,0,7,0,0,1,0,7,1,1,0,0,24,6,0,0,0,0,30,6,4,0,0,1,0,0,0,3,0,8,1,0,0,0,8,2,0,0,0,27,8,1,1,1,0,"willc901","Charlie Williams","reynj901","Jim Reynolds","wegnm901","Mark Wegner","vanvm901","Mike Vanvleet","","(none)","","(none)","hargm001","Mike Hargrove","alouf101","Felipe Alou","armat002","Tony Armas","ponss001","Sidney Ponson","Save","klins002","Steve Kline","stevl001","Lee Stevens","ponss001","Sidney Ponson","armat002","Tony Armas",0.457,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",2.7,1.8,1,1,0.457,0,0,"Bad"
20000605,2000,6,5,0,"Mon","NYA","AL",53,"MON","NL",54,4,6,"Home","MON",51,"N",NA,"","","MON02",18095,172,"200100100","20100300x",37,13,2,"0",1,4,0,1,0,6,0,7,0,0,1,0,13,2,6,0,0,24,11,0,0,0,0,32,8,3,0,2,6,0,0,1,2,0,5,1,0,0,0,5,4,4,0,1,27,9,0,0,1,0,"riekr901","Rich Rieker","emmep901","Paul Emmel","davig901","Gerry Davis","joycj901","Jim Joyce","","(none)","","(none)","torrj101","Joe Torre","alouf101","Felipe Alou","johnm002","Mike Johnson","coned001","David Cone","Save","klins002","Steve Kline","cabro001","Orlando Cabrera","coned001","David Cone","hermd001","Dustin Hermanson",0.54,1,1,"Good","Montreal Expos",0.414,0,0,"Bad",-0.9,1.3,1,1,0.54,1,1,"Good"
20000606,2000,6,6,0,"Tue","NYA","AL",54,"MON","NL",55,8,1,"Away","NYA",54,"N",NA,"","","MON02",24453,213,"10100060","1000000",36,13,2,"0",2,8,1,1,1,7,1,9,2,1,1,0,11,3,1,0,0,27,10,1,0,0,0,29,3,1,0,1,1,0,0,0,4,0,9,0,1,0,0,5,4,8,1,0,27,9,0,0,2,0,"emmep901","Paul Emmel","davig901","Gerry Davis","joycj901","Jim Joyce","riekr901","Rich Rieker","","(none)","","(none)","torrj101","Joe Torre","alouf101","Felipe Alou","grimj001","Jason Grimsley","vazqj001","Javier Vazquez","No Save","","(none)","leder001","Ricky Ledee","grimj001","Jason Grimsley","vazqj001","Javier Vazquez",0.54,1,1,"Good","Montreal Expos",0.414,0,0,"Bad",0.5,4.7,1,0,0.54,1,1,"Good"
20000607,2000,6,7,0,"Wed","NYA","AL",55,"MON","NL",56,7,2,"Away","NYA",54,"N",NA,"","","MON02",25381,176,"1060000","200000000",36,9,0,"1",1,7,1,0,1,3,0,5,5,0,0,0,7,2,2,0,0,27,12,0,0,0,0,31,4,0,0,1,2,0,0,0,3,0,5,0,0,0,0,5,3,6,0,0,27,11,1,0,0,0,"davig901","Gerry Davis","joycj901","Jim Joyce","riekr901","Rich Rieker","emmep901","Paul Emmel","","(none)","","(none)","torrj101","Joe Torre","alouf101","Felipe Alou","herno001","Orlando Hernandez","pavac001","Carl Pavano","No Save","","(none)","willb002","Bernie Williams","herno001","Orlando Hernandez","pavac001","Carl Pavano",0.54,1,1,"Good","Montreal Expos",0.414,0,0,"Bad",3.2,2.8,1,0,0.54,1,1,"Good"
20000609,2000,6,9,0,"Fri","MON","NL",57,"TOR","AL",62,3,13,"Home","TOR",51,"N",NA,"","","TOR02",26122,188,"100200000","22110160x",31,8,1,"0",2,3,0,0,0,5,0,5,0,1,2,0,6,5,13,2,1,24,13,0,0,0,0,39,16,5,0,2,11,0,0,0,6,0,1,2,1,0,0,8,2,3,0,0,27,7,0,0,2,0,"diazl901","Laz Diaz","reilm901","Mike Reilly","kellj901","Jeff Kellogg","coope901","Eric Cooper","","(none)","","(none)","alouf101","Felipe Alou","fregj101","Jim Fregosi","carpc002","Chris Carpenter","tuckt001","T.J. Tucker","No Save","","(none)","delgc001","Carlos Delgado","tuckt001","T.J. Tucker","carpc002","Chris Carpenter",0.414,0,0,"Bad","Toronto Blue Jays",0.512,0,0,"Good",-0.3,-0.1,0,0,0.512,0,0,"Good"
20000610,2000,6,10,0,"Sat","MON","NL",58,"TOR","AL",63,11,2,"Away","MON",54,"D",NA,"","","TOR02",30239,167,"410002022","100001",40,14,5,"0",1,11,0,1,0,3,0,8,1,0,0,0,6,3,2,0,0,27,11,1,0,1,0,33,6,2,0,1,2,0,0,0,4,0,4,0,0,0,0,8,3,11,0,0,27,9,0,0,0,0,"reilm901","Mike Reilly","kellj901","Jeff Kellogg","coope901","Eric Cooper","diazl901","Laz Diaz","","(none)","","(none)","alouf101","Felipe Alou","fregj101","Jim Fregosi","armat002","Tony Armas","escok001","Kelvim Escobar","No Save","","(none)","vidrj001","Jose Vidro","armat002","Tony Armas","escok001","Kelvim Escobar",0.414,0,0,"Bad","Toronto Blue Jays",0.512,0,0,"Good",1.8,0.9,0,1,0.512,0,0,"Good"
20000611,2000,6,11,0,"Sun","MON","NL",59,"TOR","AL",64,3,8,"Home","TOR",51,"D",NA,"","","TOR02",25838,186,"20100000","03000005x",38,13,4,"0",0,3,0,0,1,2,0,15,1,3,0,0,11,5,8,1,0,24,11,1,0,1,0,32,9,2,0,2,8,0,0,0,5,0,4,0,0,1,0,5,2,3,1,0,27,10,1,0,0,0,"kellj901","Jeff Kellogg","coope901","Eric Cooper","diazl901","Laz Diaz","reilm901","Mike Reilly","","(none)","","(none)","alouf101","Felipe Alou","fregj101","Jim Fregosi","kochb001","Billy Koch","motag001","Guillermo Mota","No Save","","(none)","delgc001","Carlos Delgado","hermd001","Dustin Hermanson","welld001","David Wells",0.414,0,0,"Bad","Toronto Blue Jays",0.512,0,0,"Good",1.3,4.8,0,0,0.512,0,0,"Good"
20000612,2000,6,12,0,"Mon","MON","NL",60,"MIL","NL",64,1,8,"Home","MIL",51,"N",NA,"","","MIL05",16686,199,"10","00030104x",31,5,1,"0",0,1,1,0,0,7,0,8,0,0,0,0,11,4,7,0,0,24,7,2,0,0,0,36,12,4,0,0,8,0,1,0,1,0,8,0,0,0,0,6,3,1,0,0,27,13,0,0,0,0,"crawj901","Jerry Crawford","everm901","Mike Everitt","dimum901","Mike DiMuro","gormb901","Brian Gorman","","(none)","","(none)","alouf101","Felipe Alou","loped001","Davey Lopes","berej002","Jason Bere","vazqj001","Javier Vazquez","No Save","","(none)","jenkg001","Geoff Jenkins","vazqj001","Javier Vazquez","berej002","Jason Bere",0.414,0,0,"Bad","Milwaukee Brewers",0.451,0,0,"Bad",4.7,0.4,0,0,0.451,0,0,"Bad"
20000613,2000,6,13,0,"Tue","MON","NL",61,"MIL","NL",65,9,4,"Away","MON",54,"N",NA,"","","MIL05",10705,172,"17000001","40",38,12,1,"0",1,9,1,0,0,3,0,7,0,0,1,0,6,4,4,0,0,27,12,0,0,2,0,35,10,3,0,1,4,0,0,0,5,0,2,1,0,2,0,9,4,9,0,0,27,12,1,0,1,0,"everm901","Mike Everitt","dimum901","Mike DiMuro","gormb901","Brian Gorman","crawj901","Jerry Crawford","","(none)","","(none)","alouf101","Felipe Alou","loped001","Davey Lopes","pavac001","Carl Pavano","woods001","Steve Woodard","No Save","","(none)","cabro001","Orlando Cabrera","pavac001","Carl Pavano","woods001","Steve Woodard",0.414,0,0,"Bad","Milwaukee Brewers",0.451,0,0,"Bad",2.8,-0.8,0,1,0.451,0,0,"Bad"
20000614,2000,6,14,0,"Wed","MON","NL",62,"MIL","NL",66,2,11,"Home","MIL",51,"N",NA,"","","MIL05",12875,173,"1010000","01053002x",32,8,0,"1",0,2,0,1,0,4,1,2,0,0,1,0,8,4,11,2,0,24,7,2,0,1,0,33,12,3,0,3,11,2,2,0,8,1,8,3,0,1,0,10,2,2,1,0,27,16,1,0,1,0,"dimum901","Mike DiMuro","gormb901","Brian Gorman","crawj901","Jerry Crawford","everm901","Mike Everitt","","(none)","","(none)","alouf101","Felipe Alou","loped001","Davey Lopes","wrigj001","Jamey Wright","johnm002","Mike Johnson","No Save","","(none)","casar001","Raul Casanova","johnm002","Mike Johnson","wrigj001","Jamey Wright",0.414,0,0,"Bad","Milwaukee Brewers",0.451,0,0,"Bad",-0.3,2.4,0,0,0.451,0,0,"Bad"
20000616,2000,6,16,0,"Fri","MON","NL",63,"CHN","NL",66,8,9,"Home","CHN",51,"D",NA,"","","CHI11",38010,171,"301120100","10071000x",31,8,1,"1",3,8,1,0,2,6,0,4,1,1,1,0,5,4,9,0,0,24,10,0,0,0,0,32,9,2,1,1,9,0,0,2,3,0,4,1,1,0,0,4,4,8,0,0,27,14,0,0,1,0,"shulj901","John Shulock","roe-r901","Rocky Roe","rungb901","Brian Runge","rapue901","Ed Rapuano","","(none)","","(none)","alouf101","Felipe Alou","bayld001","Don Baylor","vanpt001","Todd Van Poppel","armat002","Tony Armas","Save","aguir001","Rick Aguilera","sosas001","Sammy Sosa","armat002","Tony Armas","woodk002","Kerry Wood",0.414,0,0,"Bad","Chicago Cubs",0.401,0,0,"Bad",1.8,1.8,0,0,0.401,0,0,"Bad"
20000617,2000,6,17,0,"Sat","MON","NL",64,"CHN","NL",67,0,1,"Home","CHN",51,"D",NA,"","","CHI11",39502,162,"0","01000000x",30,8,0,"0",0,0,0,0,0,6,0,3,1,2,1,0,9,3,0,0,0,24,7,1,0,0,0,27,4,1,0,0,1,0,0,0,3,1,5,0,1,0,0,5,5,0,0,0,27,12,0,0,2,0,"roe-r901","Rocky Roe","rungb901","Brian Runge","rapue901","Ed Rapuano","shulj901","John Shulock","","(none)","","(none)","alouf101","Felipe Alou","bayld001","Don Baylor","rains001","Steve Rain","hermd001","Dustin Hermanson","Save","aguir001","Rick Aguilera","valdi001","Ismael Valdez","hermd001","Dustin Hermanson","valdi001","Ismael Valdez",0.414,0,0,"Bad","Chicago Cubs",0.401,0,0,"Bad",1.3,0,0,0,0.401,0,0,"Bad"
20000618,2000,6,18,0,"Sun","MON","NL",65,"CHN","NL",68,4,3,"Away","MON",66,"D",NA,"","","CHI11",38752,209,"10000020001","10020000000",37,9,1,"0",0,4,1,1,0,7,0,6,1,0,3,0,9,7,3,0,0,33,15,0,0,2,0,40,9,2,0,1,3,0,0,0,2,0,8,0,0,1,0,6,4,4,1,0,33,19,0,0,3,0,"rungb901","Brian Runge","rapue901","Ed Rapuano","shulj901","John Shulock","roe-r901","Rocky Roe","","(none)","","(none)","alouf101","Felipe Alou","bayld001","Don Baylor","telfa001","Anthony Telford","garid001","Daniel Garibay","Save","rigbb001","Brad Rigby","barrm003","Michael Barrett","vazqj001","Javier Vazquez","liebj001","Jon Lieber",0.414,0,0,"Bad","Chicago Cubs",0.401,0,0,"Bad",4.7,3.7,0,1,0.401,0,0,"Bad"
20000619,2000,6,19,0,"Mon","PIT","NL",68,"MON","NL",66,1,2,"Home","MON",51,"N",NA,"","","MON02",7483,142,"100","00000002x",30,6,0,"0",1,1,0,0,1,5,0,7,0,1,1,0,8,3,2,0,0,24,9,0,0,1,0,30,7,2,0,0,2,0,0,0,1,0,8,1,0,1,0,5,2,1,0,1,27,6,0,0,2,0,"scotd901","Dale Scott","hudsm901","Marvin Hudson","cedeg901","Gary Cederstrom","welkt901","Tim Welke","","(none)","","(none)","lamog101","Gene Lamont","alouf101","Felipe Alou","pavac001","Carl Pavano","loisr001","Rich Loiselle","Save","klins002","Steve Kline","guerw001","Wilton Guerrero","silvj001","Jose Silva","pavac001","Carl Pavano",0.426,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",-0.1,2.8,1,1,0.426,0,0,"Bad"
20000620,2000,6,20,0,"Tue","PIT","NL",69,"MON","NL",67,2,1,"Away","PIT",54,"N",NA,"","","MON02",8056,167,"100010000","100000",30,4,1,"0",1,2,0,0,1,5,0,7,1,0,1,0,7,4,1,0,0,27,13,1,0,1,0,33,6,2,1,1,1,0,0,1,2,1,5,1,0,1,0,8,4,2,0,0,27,9,1,0,1,0,"hudsm901","Marvin Hudson","cedeg901","Gary Cederstrom","welkt901","Tim Welke","scotd901","Dale Scott","","(none)","","(none)","lamog101","Gene Lamont","alouf101","Felipe Alou","bensk001","Kris Benson","johnm002","Mike Johnson","Save","willm005","Mike Williams","morrw001","Warren Morris","bensk001","Kris Benson","johnm002","Mike Johnson",0.426,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",5.1,-0.3,1,0,0.426,0,0,"Bad"
20000621,2000,6,21,0,"Wed","PIT","NL",70,"MON","NL",68,8,3,"Away","PIT",54,"N",NA,"","","MON02",8324,169,"7000100","101010",36,10,4,"0",2,8,0,0,0,4,0,5,0,0,1,0,5,2,3,0,0,27,14,1,0,1,0,35,9,0,0,2,2,0,0,0,3,0,4,0,0,1,0,8,5,7,0,0,27,9,1,0,1,0,"cedeg901","Gary Cederstrom","welkt901","Tim Welke","scotd901","Dale Scott","hudsm901","Marvin Hudson","","(none)","","(none)","lamog101","Gene Lamont","alouf101","Felipe Alou","cordf001","Francisco Cordova","armat002","Tony Armas","Save","petec001","Chris Peters","vandj001","John Vander Wal","cordf001","Francisco Cordova","armat002","Tony Armas",0.426,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",0.6,1.8,1,0,0.426,0,0,"Bad"
20000622,2000,6,22,0,"Thu","PIT","NL",71,"MON","NL",69,5,6,"Home","MON",51,"N",NA,"","","MON02",8635,147,"300000020","23000010x",37,11,3,"0",0,5,0,1,0,4,1,4,0,0,0,0,10,4,3,1,0,24,17,2,0,3,0,31,8,1,0,1,5,0,0,0,0,0,1,0,0,2,0,1,3,5,0,0,27,8,0,0,0,0,"welkt901","Tim Welke","scotd901","Dale Scott","hudsm901","Marvin Hudson","cedeg901","Gary Cederstrom","","(none)","","(none)","lamog101","Gene Lamont","alouf101","Felipe Alou","hermd001","Dustin Hermanson","ritct001","Todd Ritchie","Save","telfa001","Anthony Telford","vidrj001","Jose Vidro","ritct001","Todd Ritchie","hermd001","Dustin Hermanson",0.426,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",2,1.3,1,1,0.426,0,0,"Bad"
20000623,2000,6,23,0,"Fri","PHI","NL",71,"MON","NL",70,13,6,"Away","PHI",54,"N",NA,"","","MON02",8197,190,"10150150","10050000",44,17,5,"1",2,13,0,0,1,3,1,13,0,0,0,0,8,4,5,0,0,27,14,2,0,0,0,35,9,1,1,0,4,1,0,1,1,0,5,1,1,0,0,5,5,13,0,0,27,7,0,0,0,0,"mealj901","Jerry Meals","younl901","Larry Young","klemj901","Justin Klemm","millb901","Bill Miller","","(none)","","(none)","frant001","Terry Francona","alouf101","Felipe Alou","coggd001","Dave Coggin","vazqj001","Javier Vazquez","No Save","","(none)","moram001","Mickey Morandini","coggd001","Dave Coggin","vazqj001","Javier Vazquez",0.401,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",-0.2,4.7,1,0,0.401,0,0,"Bad"
20000624,2000,6,24,0,"Sat","PHI","NL",72,"MON","NL",71,8,1,"Away","PHI",54,"D",NA,"","","MON02",8374,174,"200000600","1000",36,11,2,"0",0,6,1,1,0,5,0,6,2,0,1,0,8,3,1,0,0,27,9,0,0,1,0,33,7,2,0,0,1,0,0,0,3,0,6,0,0,0,0,8,4,6,0,0,27,10,2,0,1,0,"younl901","Larry Young","klemj901","Justin Klemm","millb901","Bill Miller","mealj901","Jerry Meals","","(none)","","(none)","frant001","Terry Francona","alouf101","Felipe Alou","wolfr001","Randy Wolf","pavac001","Carl Pavano","No Save","","(none)","abreb001","Bobby Abreu","wolfr001","Randy Wolf","pavac001","Carl Pavano",0.401,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",3,2.8,1,0,0.401,0,0,"Bad"
20000625,2000,6,25,0,"Sun","PHI","NL",73,"MON","NL",72,1,3,"Home","MON",51,"D",NA,"","","MON02",13164,138,"10","00110001x",34,8,2,"0",0,1,0,0,0,3,0,4,0,0,2,0,9,3,3,0,0,24,14,1,0,3,0,29,9,1,0,2,3,2,0,0,2,0,1,0,0,3,0,6,2,1,1,0,27,10,1,0,2,0,"klemj901","Justin Klemm","millb901","Bill Miller","mealj901","Jerry Meals","younl901","Larry Young","","(none)","","(none)","frant001","Terry Francona","alouf101","Felipe Alou","johnm002","Mike Johnson","byrdp001","Paul Byrd","Save","klins002","Steve Kline","vidrj001","Jose Vidro","byrdp001","Paul Byrd","johnm002","Mike Johnson",0.401,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",-1.2,-0.3,1,1,0.401,0,0,"Bad"
20000627,2000,6,27,0,"Tue","ATL","NL",76,"MON","NL",73,4,6,"Home","MON",51,"N",NA,"","","MON02",11636,159,"100030","40100100x",28,5,1,"0",1,3,2,1,0,4,0,5,0,0,1,0,4,3,5,0,0,24,6,2,1,0,0,35,9,4,0,3,5,0,0,0,0,0,3,0,0,0,0,5,4,3,0,0,27,16,1,0,1,0,"meric901","Chuck Meriwether","gibsg901","Greg Gibson","ripps901","Steve Rippley","tscht901","Tim Tschida","","(none)","","(none)","cox-b103","Bobby Cox","alouf101","Felipe Alou","armat002","Tony Armas","glavt001","Tom Glavine","Save","klins002","Steve Kline","vidrj001","Jose Vidro","glavt001","Tom Glavine","armat002","Tony Armas",0.586,1,0,"Good","Montreal Expos",0.414,0,0,"Bad",4.9,1.8,1,1,0.586,1,0,"Good"
20000628,2000,6,28,0,"Wed","ATL","NL",77,"MON","NL",74,7,4,"Away","ATL",54,"N",NA,"","","MON02",12653,161,"3020200","1001011",35,10,3,"0",1,5,1,0,1,3,0,5,2,0,1,0,6,2,4,1,0,27,13,0,0,0,0,39,12,5,0,1,4,0,0,0,0,0,2,0,0,0,0,8,3,5,0,0,27,19,3,0,1,0,"gibsg901","Greg Gibson","ripps901","Steve Rippley","tscht901","Tim Tschida","meric901","Chuck Meriwether","","(none)","","(none)","cox-b103","Bobby Cox","alouf101","Felipe Alou","mulht001","Terry Mulholland","hermd001","Dustin Hermanson","Save","ligtk001","Kerry Ligtenberg","","(none)","mulht001","Terry Mulholland","hermd001","Dustin Hermanson",0.586,1,0,"Good","Montreal Expos",0.414,0,0,"Bad",-0.2,1.3,1,0,0.586,1,0,"Good"
20000630,2000,6,30,0,"Fri","MIA","NL",80,"MON","NL",75,5,4,"Away","MIA",54,"N",NA,"","","MON02",8047,179,"200010011","2000020",39,12,2,"0",2,4,0,0,0,1,1,7,1,0,0,0,8,4,2,2,0,27,11,2,0,1,0,35,7,1,0,0,4,0,0,0,3,0,7,0,0,1,0,7,3,4,0,0,27,9,2,0,0,0,"fichm901","Mike Fichter","katzt901","Travis Katzenmeier","morrd901","Dan Morrison","mckej901","Jim McKean","","(none)","","(none)","bolej801","John Boles","alouf101","Felipe Alou","almaa001","Armando Almanza","klins002","Steve Kline","Save","alfoa001","Antonio Alfonseca","","(none)","smitc001","Chuck Smith","vazqj001","Javier Vazquez",0.491,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",2.9,4.7,1,0,0.491,0,0,"Bad"
20000701,2000,7,1,0,"Sat","MIA","NL",81,"MON","NL",76,6,5,"Away","MIA",54,"N",NA,"","","MON02",8529,196,"1320000","1100102",33,10,3,"0",1,6,0,2,1,4,0,7,1,1,1,0,7,3,4,0,0,27,8,2,0,1,0,39,13,1,0,1,5,1,0,0,5,0,8,0,0,1,0,13,5,6,0,0,27,14,1,0,1,0,"katzt901","Travis Katzenmeier","morrd901","Dan Morrison","mckej901","Jim McKean","fichm901","Mike Fichter","","(none)","","(none)","bolej801","John Boles","alouf101","Felipe Alou","dempr002","Ryan Dempster","johnm002","Mike Johnson","Save","alfoa001","Antonio Alfonseca","bergd002","Dave Berg","dempr002","Ryan Dempster","johnm002","Mike Johnson",0.491,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",4.2,-0.3,1,0,0.491,0,0,"Bad"
20000702,2000,7,2,0,"Sun","MIA","NL",82,"MON","NL",77,2,1,"Away","MIA",54,"D",NA,"","","MON02",9076,157,"10010000","100000000",32,5,1,"0",2,2,0,0,0,1,0,13,0,0,1,0,4,2,1,1,0,27,9,1,0,0,0,32,4,0,0,0,1,0,0,0,2,0,5,0,0,0,0,6,3,2,0,0,27,8,1,0,1,0,"morrd901","Dan Morrison","mckej901","Jim McKean","fichm901","Mike Fichter","katzt901","Travis Katzenmeier","","(none)","","(none)","bolej801","John Boles","alouf101","Felipe Alou","cornr001","Reid Cornelius","santj001","Julio Santana","Save","alfoa001","Antonio Alfonseca","smitm004","Mark Smith","cornr001","Reid Cornelius","santj001","Julio Santana",0.491,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",0.7,-0.1,1,0,0.491,0,0,"Bad"
20000703,2000,7,3,0,"Mon","MON","NL",78,"ATL","NL",82,17,1,"Away","MON",54,"N",NA,"","","ATL02",44302,178,"3160331","100000",43,18,2,"0",5,17,2,1,1,4,0,6,0,1,0,0,7,2,1,0,0,27,11,1,0,0,0,32,6,1,0,0,1,1,0,0,4,0,3,0,0,0,0,9,3,15,0,0,27,12,3,0,0,0,"nelsj901","Jeff Nelson","cousd901","Derryl Cousins","marqa901","Alfonso Marquez","spiep901","Pat Spieler","","(none)","","(none)","alouf101","Felipe Alou","cox-b103","Bobby Cox","armat002","Tony Armas","mulht001","Terry Mulholland","No Save","","(none)","vidrj001","Jose Vidro","armat002","Tony Armas","mulht001","Terry Mulholland",0.414,0,0,"Bad","Atlanta Braves",0.586,1,0,"Good",1.8,-0.2,0,1,0.586,1,0,"Good"
20000704,2000,7,4,0,"Tue","MON","NL",79,"ATL","NL",83,3,7,"Home","ATL",51,"N",NA,"","","ATL02",47277,170,"110010000","01000420x",34,7,2,"0",0,3,0,0,0,1,1,5,1,0,0,0,5,4,7,0,0,24,10,0,0,0,0,34,10,4,0,3,7,0,0,0,3,1,6,1,0,0,0,6,3,2,0,0,27,15,1,0,0,0,"cousd901","Derryl Cousins","marqa901","Alfonso Marquez","spiep901","Pat Spieler","nelsj901","Jeff Nelson","","(none)","","(none)","alouf101","Felipe Alou","cox-b103","Bobby Cox","maddg002","Greg Maddux","hermd001","Dustin Hermanson","No Save","","(none)","weisw001","Walt Weiss","hermd001","Dustin Hermanson","maddg002","Greg Maddux",0.414,0,0,"Bad","Atlanta Braves",0.586,1,0,"Good",1.3,6.5,0,0,0.586,1,0,"Good"
20000705,2000,7,5,0,"Wed","MON","NL",80,"ATL","NL",84,6,5,"Away","MON",54,"N",NA,"","","ATL02",34044,195,"300201","120002",37,13,3,"0",0,6,1,1,0,3,0,7,0,0,0,0,9,3,5,0,0,27,9,0,0,1,0,35,10,2,0,3,5,1,0,0,4,0,9,0,0,1,0,8,3,6,1,0,27,10,0,0,0,0,"marqa901","Alfonso Marquez","spiep901","Pat Spieler","nelsj901","Jeff Nelson","cousd901","Derryl Cousins","","(none)","","(none)","alouf101","Felipe Alou","cox-b103","Bobby Cox","vazqj001","Javier Vazquez","millk004","Kevin Millwood","Save","klins002","Steve Kline","whitr001","Rondell White","vazqj001","Javier Vazquez","millk004","Kevin Millwood",0.414,0,0,"Bad","Atlanta Braves",0.586,1,0,"Good",4.7,1.7,0,1,0.586,1,0,"Good"
